# True_Mass_GeV  Predicted_Mass_GeV  Resolution_GeV
355.62  386.77  31.15
393.33  524.43  131.10
593.63  620.06  26.43
558.23  629.98  71.75
450.08  504.18  54.11
355.74  424.59  68.85
512.98  527.80  14.82
584.44  525.41  -59.03
349.58  424.57  74.99
605.45  526.14  -79.31
395.44  479.22  83.78
423.97  474.02  50.05
512.81  534.62  21.81
399.89  431.05  31.16
540.06  498.09  -41.97
490.55  430.76  -59.79
468.84  430.36  -38.48
462.20  510.44  48.25
629.71  574.33  -55.37
484.81  474.16  -10.66
724.51  710.42  -14.09
535.38  492.18  -43.20
482.88  487.50  4.62
450.51  482.92  32.41
580.59  510.46  -70.13
505.33  576.16  70.83
404.32  391.37  -12.95
463.94  403.80  -60.14
420.35  402.13  -18.21
605.71  573.42  -32.29
558.21  590.71  32.50
422.23  420.80  -1.44
556.00  530.80  -25.20
953.03  717.03  -236.00
641.69  649.68  7.99
577.63  624.66  47.03
448.52  523.88  75.36
447.29  514.87  67.57
368.46  425.45  56.99
375.72  435.80  60.08
465.13  439.43  -25.70
1003.76  895.72  -108.04
446.31  421.02  -25.29
544.11  535.91  -8.21
403.53  420.29  16.76
689.07  691.25  2.18
748.75  765.21  16.46
802.18  904.76  102.59
370.65  380.43  9.79
478.39  601.99  123.60
372.27  416.40  44.13
654.08  694.28  40.21
638.16  807.47  169.31
604.41  492.54  -111.87
450.74  389.65  -61.09
579.44  861.62  282.19
421.59  425.79  4.20
555.52  534.91  -20.61
770.73  639.88  -130.84
349.14  385.07  35.93
359.87  394.24  34.37
507.06  428.36  -78.70
401.93  453.40  51.47
414.31  444.51  30.20
398.92  429.13  30.21
481.30  522.02  40.72
408.10  451.05  42.95
397.96  438.48  40.51
418.61  436.96  18.36
376.62  407.93  31.30
584.33  599.32  14.99
359.56  390.78  31.22
567.08  474.17  -92.91
677.79  749.18  71.40
883.90  743.05  -140.85
514.04  575.57  61.52
430.27  495.38  65.11
372.87  408.12  35.25
506.97  611.58  104.60
485.61  498.64  13.03
595.13  521.27  -73.86
512.91  443.57  -69.34
522.74  563.28  40.53
401.11  455.49  54.39
542.89  420.69  -122.20
512.37  495.14  -17.22
421.63  503.25  81.62
1032.53  554.99  -477.54
438.32  553.43  115.12
1206.72  1125.13  -81.59
532.71  455.21  -77.50
964.25  946.47  -17.78
678.20  474.32  -203.88
792.55  665.66  -126.89
498.39  475.69  -22.70
427.80  441.56  13.75
512.10  450.87  -61.23
432.52  389.55  -42.97
531.21  536.61  5.40
426.81  425.52  -1.29
1185.11  959.14  -225.96
534.03  489.76  -44.27
515.61  594.08  78.47
516.75  500.38  -16.38
445.04  375.55  -69.49
548.31  553.33  5.02
581.15  437.04  -144.12
503.66  447.84  -55.83
441.70  474.04  32.34
541.98  614.71  72.73
479.64  508.18  28.54
407.56  457.79  50.23
719.45  715.24  -4.21
544.03  449.18  -94.85
393.04  419.30  26.26
725.60  775.46  49.86
856.60  639.97  -216.63
437.72  490.08  52.36
502.05  509.21  7.16
827.88  765.56  -62.32
510.29  592.78  82.49
590.84  631.26  40.41
412.24  440.39  28.15
578.03  554.17  -23.86
496.80  511.22  14.42
848.56  694.16  -154.40
908.46  988.35  79.90
1114.71  1121.53  6.81
476.73  483.17  6.44
438.97  445.58  6.61
429.91  441.49  11.57
480.07  543.69  63.61
1171.16  1204.52  33.36
570.92  547.11  -23.81
458.77  391.44  -67.33
1241.31  1056.64  -184.67
488.41  603.80  115.39
494.38  509.35  14.98
605.79  521.63  -84.16
889.22  717.85  -171.37
563.19  642.16  78.97
593.54  498.56  -94.97
415.05  489.86  74.81
853.54  910.19  56.65
407.18  433.78  26.60
423.53  436.06  12.53
716.23  779.37  63.14
419.25  420.53  1.27
497.17  497.42  0.24
601.96  525.86  -76.10
568.90  597.49  28.60
468.89  436.77  -32.12
373.80  418.33  44.53
466.35  491.58  25.23
486.64  533.96  47.31
363.67  443.18  79.51
739.38  863.05  123.67
363.80  410.02  46.21
477.94  508.85  30.92
531.76  514.70  -17.06
594.78  570.51  -24.27
464.83  479.78  14.95
472.83  500.33  27.50
417.69  419.32  1.64
577.67  499.31  -78.36
511.19  534.99  23.80
401.03  484.12  83.09
505.25  505.39  0.14
353.77  385.97  32.20
352.34  378.24  25.90
570.17  659.64  89.47
545.18  570.57  25.39
389.82  390.99  1.17
568.06  551.82  -16.24
927.04  1154.86  227.82
730.54  767.13  36.59
399.04  408.49  9.44
423.82  506.47  82.65
366.25  402.76  36.51
878.26  761.29  -116.97
643.85  783.30  139.45
740.43  493.72  -246.71
689.52  766.00  76.47
581.65  585.98  4.33
445.74  450.74  5.00
512.98  633.72  120.75
675.64  713.49  37.84
438.14  423.10  -15.04
542.45  559.05  16.60
511.75  451.31  -60.43
451.62  475.42  23.80
401.71  385.23  -16.49
406.88  403.45  -3.44
542.43  582.52  40.10
467.67  473.21  5.54
857.65  942.74  85.09
619.78  608.79  -10.99
368.46  377.06  8.60
453.71  462.14  8.43
523.80  525.41  1.61
433.07  496.70  63.63
526.54  415.50  -111.04
590.96  574.29  -16.67
685.93  702.93  16.99
398.26  451.68  53.42
394.06  390.91  -3.15
396.12  422.26  26.14
437.82  501.26  63.44
1108.70  1142.51  33.81
414.54  420.10  5.56
501.25  532.50  31.25
348.43  383.16  34.73
406.52  443.91  37.40
404.85  407.18  2.33
494.62  498.49  3.87
526.17  602.87  76.69
398.06  413.14  15.08
572.60  619.72  47.12
470.23  472.31  2.08
650.39  626.23  -24.16
485.74  600.89  115.15
498.17  466.00  -32.17
490.35  532.15  41.80
613.67  608.53  -5.14
454.79  516.43  61.63
407.05  450.05  43.00
458.48  446.26  -12.22
671.52  688.64  17.12
556.91  495.24  -61.67
840.07  688.31  -151.76
706.94  669.33  -37.61
481.21  428.95  -52.26
554.46  589.32  34.85
642.21  737.54  95.33
487.02  493.31  6.29
556.40  573.66  17.26
506.19  600.84  94.65
361.05  392.24  31.19
461.33  480.16  18.83
614.62  514.39  -100.23
364.21  446.02  81.81
369.84  419.14  49.30
538.88  431.87  -107.02
384.21  426.51  42.30
481.65  504.21  22.56
647.31  584.43  -62.88
560.16  492.29  -67.87
492.51  544.44  51.93
446.67  416.81  -29.86
540.59  443.87  -96.72
401.42  391.62  -9.80
441.69  480.94  39.24
506.34  443.84  -62.50
724.03  609.06  -114.97
418.78  483.54  64.76
679.12  681.09  1.96
616.28  615.22  -1.06
364.45  423.56  59.10
351.19  410.71  59.52
486.78  420.56  -66.22
436.20  469.30  33.10
815.52  782.75  -32.78
609.45  652.65  43.20
788.02  820.85  32.83
485.98  453.50  -32.48
549.76  579.05  29.30
622.20  724.47  102.27
796.05  891.55  95.50
353.81  434.97  81.16
576.70  608.25  31.56
447.95  433.94  -14.01
632.16  575.97  -56.19
373.39  437.83  64.44
422.44  410.87  -11.56
720.49  910.20  189.72
542.29  542.11  -0.18
393.22  419.96  26.74
1041.95  1040.06  -1.89
480.67  395.52  -85.15
542.12  487.26  -54.86
459.58  452.43  -7.15
439.30  475.00  35.70
364.11  445.25  81.14
488.87  471.61  -17.26
365.06  428.92  63.86
466.93  496.06  29.13
519.71  448.52  -71.19
530.18  554.33  24.15
403.37  462.12  58.74
872.10  829.83  -42.27
1023.55  999.30  -24.25
490.65  543.08  52.43
717.56  533.56  -184.00
432.16  448.90  16.73
468.64  495.58  26.95
412.51  399.49  -13.02
522.45  647.86  125.41
480.47  438.83  -41.64
568.39  572.09  3.70
558.45  563.16  4.72
623.11  637.60  14.49
668.16  551.88  -116.28
366.35  375.28  8.93
536.13  506.75  -29.38
954.41  542.87  -411.55
993.88  862.15  -131.73
483.92  420.05  -63.87
405.48  414.29  8.81
353.18  406.60  53.42
673.48  559.80  -113.67
623.80  644.17  20.37
352.26  390.31  38.05
690.36  865.94  175.59
408.19  435.69  27.50
512.84  583.90  71.06
666.61  608.90  -57.71
482.27  536.94  54.67
398.18  403.00  4.82
421.24  520.61  99.37
440.31  429.36  -10.96
1342.75  785.96  -556.79
586.49  615.13  28.64
462.62  428.01  -34.61
393.30  442.00  48.69
576.87  408.66  -168.21
442.22  380.88  -61.34
526.48  666.50  140.02
687.42  633.36  -54.06
477.28  424.81  -52.47
807.71  674.24  -133.47
715.52  525.16  -190.36
389.97  387.99  -1.98
391.87  411.32  19.45
480.34  418.23  -62.11
503.87  451.91  -51.96
408.69  395.69  -13.00
678.47  670.38  -8.10
568.50  623.77  55.27
771.78  767.12  -4.65
381.45  409.36  27.91
730.92  622.29  -108.63
622.06  688.45  66.39
586.86  492.44  -94.41
381.53  456.59  75.06
640.31  709.18  68.87
1176.84  990.44  -186.40
688.69  708.01  19.33
366.85  381.56  14.71
533.03  650.92  117.90
408.85  408.36  -0.49
717.22  650.83  -66.39
380.07  422.03  41.96
578.48  519.48  -58.99
823.56  667.52  -156.04
485.02  673.24  188.22
645.69  562.24  -83.45
578.30  467.59  -110.71
602.79  540.30  -62.49
1150.85  874.00  -276.85
749.35  642.28  -107.07
435.60  440.70  5.10
534.65  520.54  -14.11
625.30  540.21  -85.08
524.24  523.39  -0.85
630.48  625.61  -4.86
797.93  576.52  -221.41
464.54  452.10  -12.44
427.05  457.02  29.97
365.43  397.17  31.74
405.88  427.02  21.14
432.31  414.14  -18.17
421.74  393.82  -27.92
394.54  414.51  19.96
969.24  1158.20  188.95
633.46  594.69  -38.77
456.18  468.42  12.24
502.82  616.78  113.96
545.27  548.65  3.38
901.66  827.64  -74.02
660.51  521.24  -139.27
491.46  478.64  -12.83
409.87  427.29  17.42
393.53  398.11  4.58
364.26  382.54  18.28
370.54  393.53  22.99
741.31  927.78  186.47
485.01  478.47  -6.54
467.03  418.86  -48.18
547.11  574.46  27.36
758.04  591.24  -166.81
561.50  502.33  -59.17
896.58  693.87  -202.71
449.01  495.23  46.21
405.43  398.94  -6.49
456.91  565.12  108.22
522.45  450.92  -71.53
555.87  522.02  -33.85
437.44  409.97  -27.46
539.97  606.02  66.05
538.90  454.01  -84.88
519.52  560.35  40.83
646.80  722.45  75.64
572.88  481.28  -91.60
390.61  372.22  -18.40
461.27  441.77  -19.50
655.06  637.37  -17.69
527.28  504.06  -23.22
667.01  581.54  -85.47
404.23  407.69  3.46
380.21  434.34  54.13
386.62  411.91  25.29
510.48  516.80  6.33
411.91  426.39  14.48
728.55  726.62  -1.92
419.01  386.19  -32.81
707.36  566.16  -141.20
546.52  506.32  -40.20
433.20  484.55  51.35
824.63  786.70  -37.93
518.90  428.12  -90.78
573.18  583.24  10.06
482.05  410.12  -71.93
450.68  468.10  17.42
368.05  548.32  180.27
392.58  397.68  5.10
354.10  396.23  42.12
371.44  434.99  63.55
375.13  508.93  133.80
466.01  426.26  -39.75
515.96  616.21  100.25
800.98  691.01  -109.97
391.45  470.52  79.07
486.14  521.18  35.04
456.96  532.20  75.24
897.63  852.82  -44.81
511.64  449.37  -62.26
825.60  615.49  -210.12
471.31  634.61  163.30
572.92  454.12  -118.80
705.40  660.74  -44.66
395.64  534.95  139.31
607.80  681.34  73.54
521.36  486.84  -34.52
704.56  519.23  -185.33
771.81  474.73  -297.09
465.10  539.18  74.08
369.50  447.71  78.21
408.78  454.77  45.99
546.76  602.52  55.76
507.19  522.85  15.66
619.63  451.91  -167.72
386.35  438.94  52.59
641.53  439.86  -201.68
517.18  473.88  -43.30
457.82  383.72  -74.10
358.71  405.63  46.93
480.46  515.51  35.04
742.65  704.91  -37.74
402.19  434.58  32.40
452.31  484.56  32.25
553.20  690.40  137.19
605.29  672.91  67.63
366.28  379.33  13.05
514.59  514.32  -0.26
727.74  608.02  -119.72
581.01  541.44  -39.57
424.93  492.91  67.98
460.01  496.26  36.25
504.17  511.81  7.64
488.31  482.71  -5.60
459.82  458.94  -0.88
662.46  702.02  39.57
472.71  490.07  17.36
401.04  419.39  18.36
349.03  448.05  99.03
412.34  529.82  117.47
431.69  486.71  55.02
684.56  843.13  158.57
384.27  419.25  34.98
824.48  787.40  -37.08
394.46  506.51  112.04
436.67  499.66  62.98
490.32  538.30  47.98
478.16  509.01  30.86
364.00  419.03  55.04
373.90  422.11  48.22
454.42  484.68  30.26
367.10  372.49  5.40
688.01  680.35  -7.66
422.53  384.22  -38.31
970.35  825.88  -144.47
918.59  513.32  -405.27
493.74  501.15  7.41
922.98  778.88  -144.10
818.82  894.63  75.81
366.38  383.83  17.45
496.36  467.67  -28.69
363.92  462.60  98.69
597.22  568.04  -29.18
577.01  544.76  -32.25
548.67  469.92  -78.75
417.36  406.14  -11.22
437.95  509.33  71.38
477.14  587.16  110.02
507.16  496.69  -10.47
809.90  568.16  -241.74
658.57  737.68  79.11
655.38  578.64  -76.75
842.56  892.49  49.93
374.80  381.79  6.99
557.89  476.45  -81.44
488.44  396.95  -91.49
533.54  413.41  -120.14
376.97  433.64  56.67
535.37  413.58  -121.80
764.15  775.59  11.44
608.89  592.49  -16.40
398.76  419.69  20.93
370.13  407.53  37.40
470.78  584.24  113.46
824.22  1054.21  229.99
446.39  429.04  -17.35
507.91  465.72  -42.20
467.82  468.89  1.07
435.07  455.49  20.42
435.32  444.15  8.83
374.05  393.70  19.66
588.27  575.10  -13.17
362.85  384.74  21.89
511.42  564.21  52.79
484.32  518.52  34.20
365.80  403.13  37.33
534.77  622.47  87.69
383.14  424.71  41.57
376.19  401.15  24.97
390.71  413.36  22.65
765.15  854.42  89.27
431.16  468.62  37.46
490.49  542.01  51.52
386.34  385.10  -1.24
412.74  499.22  86.48
388.31  416.62  28.30
603.95  564.94  -39.01
424.15  434.58  10.43
385.16  452.07  66.91
746.45  531.58  -214.87
890.80  706.32  -184.47
720.18  741.46  21.28
525.69  528.46  2.77
607.84  627.60  19.76
672.58  616.70  -55.88
844.56  1170.25  325.69
592.28  635.14  42.86
580.46  580.77  0.31
534.54  537.72  3.17
1042.60  793.93  -248.67
682.82  622.31  -60.51
392.53  399.98  7.45
530.72  494.82  -35.90
1130.93  1092.17  -38.76
435.17  463.82  28.65
360.79  400.39  39.60
570.44  601.60  31.16
446.09  464.19  18.11
469.68  452.04  -17.64
419.19  432.58  13.39
628.43  548.36  -80.08
671.00  628.55  -42.45
555.95  677.92  121.97
435.08  438.48  3.40
414.56  432.03  17.47
414.25  398.88  -15.38
354.55  437.59  83.04
555.75  554.26  -1.49
545.03  547.50  2.47
445.79  432.56  -13.24
369.28  415.07  45.79
627.98  619.61  -8.37
384.01  393.24  9.23
389.98  397.97  7.99
479.79  509.75  29.97
412.47  379.48  -33.00
415.83  438.24  22.41
699.58  518.35  -181.23
840.39  668.39  -172.00
455.67  468.67  13.00
513.58  495.94  -17.64
464.36  437.08  -27.28
496.70  438.97  -57.73
511.91  471.52  -40.39
686.59  569.15  -117.44
422.41  413.28  -9.12
451.53  439.52  -12.01
392.69  416.94  24.25
362.24  416.56  54.32
373.77  377.94  4.17
587.54  603.09  15.55
517.53  511.70  -5.83
1316.82  824.30  -492.53
557.97  653.42  95.46
906.33  884.66  -21.67
573.28  578.73  5.45
474.36  484.36  10.00
563.84  517.19  -46.64
373.96  416.64  42.68
624.11  727.05  102.94
397.11  419.65  22.54
912.60  847.04  -65.57
404.38  462.09  57.72
709.18  480.91  -228.26
942.51  864.06  -78.45
485.88  474.01  -11.87
351.66  386.39  34.73
531.17  495.23  -35.95
365.66  465.83  100.16
1649.22  1422.95  -226.27
459.62  464.85  5.24
491.17  643.98  152.81
424.01  407.05  -16.97
683.35  625.54  -57.80
397.86  406.25  8.39
754.58  608.85  -145.73
507.72  546.43  38.71
384.93  480.15  95.22
515.63  533.55  17.93
426.42  512.51  86.09
395.35  423.93  28.58
417.38  411.38  -6.00
828.49  832.70  4.22
423.36  497.67  74.32
539.71  420.40  -119.31
670.17  788.45  118.29
493.23  617.88  124.66
365.88  456.94  91.05
622.17  481.87  -140.30
435.23  447.02  11.79
471.01  530.99  59.98
430.13  418.26  -11.87
401.54  421.36  19.82
443.71  469.12  25.41
441.50  464.01  22.51
461.40  522.02  60.61
692.87  736.73  43.86
687.29  805.42  118.13
501.09  482.87  -18.21
523.17  602.52  79.35
476.39  428.04  -48.35
705.00  702.81  -2.20
549.33  542.05  -7.28
430.12  441.67  11.55
1205.68  1216.30  10.61
437.93  438.76  0.83
451.93  482.91  30.98
593.01  429.49  -163.51
442.98  474.51  31.53
357.77  372.58  14.81
554.97  572.41  17.44
518.52  602.14  83.62
452.94  470.10  17.16
592.69  598.94  6.24
678.67  607.24  -71.43
573.97  495.52  -78.44
525.07  486.34  -38.73
430.76  602.45  171.69
372.43  400.47  28.04
489.10  978.88  489.77
441.33  466.26  24.93
590.37  481.41  -108.95
511.06  578.04  66.98
464.07  457.03  -7.04
353.03  378.86  25.83
419.52  440.23  20.71
577.11  587.70  10.59
720.58  606.16  -114.42
600.30  504.89  -95.40
541.73  532.04  -9.69
609.24  549.40  -59.84
472.28  543.21  70.93
673.72  735.04  61.32
431.25  440.01  8.76
549.17  540.54  -8.63
780.11  908.28  128.18
504.47  483.42  -21.05
434.45  524.77  90.32
643.66  473.40  -170.27
350.82  402.42  51.61
804.94  552.47  -252.46
376.43  403.00  26.57
557.51  561.07  3.56
697.43  676.30  -21.13
377.51  397.01  19.49
484.05  556.74  72.69
616.16  602.19  -13.97
370.44  441.65  71.20
645.43  914.74  269.31
373.77  389.67  15.90
525.46  528.31  2.85
392.88  441.02  48.14
415.81  417.20  1.39
881.60  1023.59  141.99
783.84  431.80  -352.04
677.39  631.93  -45.46
472.88  477.35  4.47
427.92  483.21  55.29
833.14  781.70  -51.44
822.79  708.28  -114.51
783.24  743.72  -39.52
586.86  546.84  -40.02
432.36  476.29  43.93
523.00  543.34  20.35
869.03  942.94  73.91
688.92  642.78  -46.14
415.38  416.81  1.43
440.58  478.47  37.89
462.95  466.21  3.26
553.19  601.63  48.45
571.24  525.07  -46.17
384.98  433.04  48.06
476.72  415.20  -61.53
391.67  389.42  -2.24
528.89  578.04  49.15
358.20  402.76  44.56
395.77  449.51  53.73
662.41  535.93  -126.48
504.37  574.61  70.24
425.87  535.91  110.04
413.34  472.49  59.16
500.31  580.04  79.73
1212.80  1046.03  -166.77
699.72  721.68  21.96
356.26  408.94  52.68
532.69  545.37  12.68
378.78  402.03  23.25
504.41  497.05  -7.36
402.94  483.69  80.75
433.22  446.23  13.01
480.61  519.91  39.29
436.55  466.20  29.65
735.48  613.85  -121.62
422.14  445.73  23.59
890.31  949.78  59.47
580.17  491.55  -88.62
556.69  643.83  87.14
466.55  508.48  41.94
448.10  506.71  58.60
579.88  435.10  -144.77
382.35  420.96  38.62
391.28  596.92  205.64
1330.69  1300.37  -30.32
411.47  451.15  39.68
407.27  507.50  100.23
460.13  510.55  50.43
444.75  403.07  -41.68
916.05  923.20  7.15
420.27  414.44  -5.84
451.67  417.75  -33.92
475.64  487.65  12.01
454.19  407.64  -46.55
473.59  565.19  91.60
353.56  380.79  27.23
572.75  540.86  -31.89
453.17  483.27  30.10
419.51  415.23  -4.27
362.48  384.39  21.90
373.06  406.83  33.77
1329.97  1171.88  -158.08
485.30  508.18  22.89
559.22  524.42  -34.80
880.19  999.03  118.84
377.19  399.22  22.03
525.87  541.04  15.16
937.99  953.22  15.23
429.71  499.07  69.36
352.98  388.66  35.68
422.96  474.81  51.85
529.16  629.65  100.49
444.73  531.88  87.15
492.26  487.71  -4.55
514.61  558.06  43.45
362.26  377.56  15.30
399.19  420.80  21.60
502.63  484.97  -17.67
427.60  499.62  72.02
467.11  389.06  -78.05
392.47  399.12  6.65
774.29  790.54  16.25
425.81  378.55  -47.27
483.62  411.58  -72.04
632.09  557.75  -74.34
380.99  415.62  34.63
513.64  471.11  -42.52
505.29  456.07  -49.22
426.89  450.69  23.80
388.39  438.84  50.45
536.13  523.06  -13.07
448.38  480.28  31.89
432.02  463.98  31.97
376.60  427.72  51.12
396.94  402.91  5.97
501.77  605.43  103.65
1389.88  739.48  -650.40
383.14  409.48  26.34
523.98  579.11  55.13
382.50  432.76  50.25
339.65  390.33  50.67
465.61  412.96  -52.66
531.47  546.42  14.95
362.80  412.59  49.79
447.52  458.92  11.40
743.17  625.10  -118.07
436.90  397.15  -39.76
415.15  427.57  12.42
412.24  503.38  91.13
444.35  407.37  -36.98
425.77  466.10  40.33
676.80  699.37  22.57
589.96  455.83  -134.13
511.27  429.04  -82.23
679.02  764.87  85.85
394.31  410.78  16.47
678.09  683.06  4.97
540.97  622.90  81.93
479.18  568.89  89.72
595.42  764.53  169.11
849.81  776.55  -73.26
404.57  429.76  25.19
436.37  445.59  9.22
549.27  651.06  101.79
447.62  413.81  -33.81
490.55  685.26  194.71
454.71  450.98  -3.72
941.32  955.07  13.75
560.78  550.53  -10.25
690.66  724.12  33.46
471.82  540.97  69.15
545.23  483.29  -61.94
393.75  426.11  32.36
414.99  403.20  -11.79
487.39  511.44  24.05
873.51  590.86  -282.65
441.97  449.45  7.48
757.57  796.71  39.14
801.22  757.55  -43.67
698.95  503.72  -195.23
520.38  487.57  -32.81
623.87  639.11  15.24
472.19  549.01  76.82
386.50  436.71  50.21
358.31  428.01  69.70
474.68  589.67  114.98
505.37  535.54  30.17
758.95  765.07  6.11
729.50  877.58  148.09
540.22  645.43  105.21
752.29  679.98  -72.31
371.16  399.75  28.59
709.09  512.42  -196.67
878.27  892.59  14.32
371.07  425.01  53.94
1010.36  862.92  -147.44
559.01  561.22  2.21
396.51  399.10  2.60
930.79  993.27  62.48
621.49  663.11  41.62
452.28  518.22  65.94
458.06  446.92  -11.14
580.58  530.13  -50.45
379.38  399.75  20.37
843.16  752.93  -90.22
607.76  604.10  -3.66
362.59  411.82  49.22
488.25  413.59  -74.66
637.73  681.33  43.61
688.27  765.49  77.22
444.73  452.36  7.63
635.04  539.23  -95.81
624.12  639.93  15.81
567.80  513.38  -54.42
399.60  423.16  23.56
1315.30  1070.71  -244.59
490.58  426.26  -64.32
611.05  454.76  -156.29
363.59  394.33  30.74
386.06  409.27  23.21
376.15  421.20  45.04
666.77  753.20  86.44
392.10  380.02  -12.08
563.46  586.91  23.46
878.40  867.70  -10.70
644.80  609.58  -35.22
347.52  380.72  33.20
377.99  417.62  39.63
716.56  778.80  62.25
379.96  527.82  147.86
520.93  451.44  -69.49
394.09  468.57  74.47
386.49  554.02  167.53
913.22  845.82  -67.40
445.29  535.83  90.54
646.70  720.63  73.93
564.88  522.12  -42.76
425.45  411.18  -14.27
385.64  398.68  13.04
674.24  565.95  -108.29
358.20  379.71  21.51
563.28  470.90  -92.38
428.14  429.47  1.33
583.19  520.65  -62.54
689.83  713.66  23.82
481.20  412.77  -68.44
572.13  538.90  -33.24
482.28  478.05  -4.22
812.27  883.80  71.53
406.63  510.93  104.30
600.50  581.97  -18.53
408.80  385.93  -22.87
478.01  470.82  -7.19
369.03  417.01  47.98
500.88  452.65  -48.23
788.56  871.22  82.67
422.55  435.97  13.43
413.62  420.50  6.87
433.61  417.48  -16.13
846.89  797.69  -49.20
414.57  438.62  24.04
544.72  492.47  -52.25
743.37  639.92  -103.45
741.32  802.19  60.86
798.97  659.04  -139.93
432.13  483.46  51.32
872.06  799.28  -72.78
470.03  402.06  -67.97
675.53  916.01  240.48
408.56  444.83  36.27
702.12  601.44  -100.68
616.48  421.25  -195.23
510.67  463.65  -47.01
574.78  579.19  4.41
423.42  535.11  111.68
438.82  480.02  41.20
557.21  506.94  -50.26
1057.38  922.49  -134.89
427.29  393.49  -33.80
474.35  519.31  44.96
422.92  518.49  95.57
511.68  482.56  -29.12
567.35  621.70  54.35
899.20  671.39  -227.81
331.77  381.29  49.51
737.54  750.01  12.46
618.35  543.84  -74.51
487.71  443.38  -44.34
385.54  468.52  82.97
444.82  512.75  67.93
604.90  601.09  -3.81
480.34  403.47  -76.87
663.14  556.02  -107.12
641.26  657.65  16.39
352.38  441.59  89.21
467.23  488.09  20.85
525.48  466.19  -59.29
523.50  587.50  64.00
363.44  412.33  48.88
424.38  423.81  -0.57
365.00  388.98  23.97
415.41  481.66  66.25
383.99  406.39  22.40
406.96  406.58  -0.38
515.32  459.63  -55.69
418.09  505.23  87.14
781.30  851.62  70.32
478.48  577.67  99.19
406.27  521.29  115.01
414.55  407.13  -7.42
634.78  585.57  -49.21
758.98  459.48  -299.50
400.53  407.19  6.67
678.14  899.68  221.54
812.81  774.43  -38.37
418.62  417.87  -0.74
644.38  568.36  -76.01
427.35  485.13  57.77
471.16  590.80  119.64
640.06  609.34  -30.72
618.90  532.87  -86.04
674.12  700.83  26.71
580.00  494.41  -85.59
374.73  401.56  26.83
636.16  607.32  -28.84
361.55  371.29  9.74
415.33  522.27  106.94
357.00  392.10  35.10
490.67  508.54  17.87
470.85  489.22  18.37
347.92  399.04  51.12
563.97  512.91  -51.07
628.08  701.83  73.75
566.28  615.25  48.97
691.17  787.35  96.18
634.67  540.54  -94.13
656.12  556.63  -99.49
383.63  415.28  31.65
804.86  734.70  -70.15
424.09  406.34  -17.76
434.92  433.62  -1.30
380.41  570.85  190.45
802.92  693.63  -109.30
862.17  667.55  -194.61
744.78  657.29  -87.49
355.58  374.73  19.15
381.28  423.90  42.62
645.33  772.44  127.11
368.27  423.47  55.19
968.87  1114.69  145.83
420.46  376.02  -44.44
460.98  520.62  59.64
400.23  433.68  33.45
638.69  655.37  16.68
650.35  671.86  21.51
810.33  595.19  -215.14
340.97  430.83  89.86
456.91  426.63  -30.28
617.22  493.78  -123.44
504.66  420.83  -83.83
695.77  879.97  184.20
397.66  553.76  156.09
371.88  407.96  36.08
847.90  700.50  -147.40
455.96  451.54  -4.41
428.12  392.15  -35.96
380.53  422.26  41.73
445.08  489.36  44.28
832.21  1033.60  201.38
1051.03  1158.06  107.03
377.51  547.89  170.38
420.37  389.83  -30.54
647.57  597.96  -49.61
652.51  683.52  31.02
478.76  530.31  51.56
610.42  489.10  -121.32
386.91  449.30  62.38
551.92  497.53  -54.39
528.25  477.45  -50.80
367.71  376.56  8.85
517.31  435.59  -81.71
664.19  674.18  9.99
354.94  453.10  98.16
508.19  521.48  13.29
573.91  641.72  67.81
319.20  387.74  68.54
389.64  393.29  3.65
603.85  569.75  -34.09
410.28  394.43  -15.86
390.55  455.17  64.62
474.87  443.00  -31.87
366.18  389.82  23.64
447.81  435.56  -12.25
475.30  380.85  -94.44
612.37  591.42  -20.96
1632.17  1366.11  -266.06
665.57  659.47  -6.10
555.15  634.29  79.13
547.34  678.65  131.32
593.49  486.71  -106.78
948.00  899.28  -48.72
558.60  535.50  -23.10
525.00  515.87  -9.13
402.17  401.90  -0.27
591.24  528.48  -62.76
391.93  418.88  26.95
596.02  631.97  35.95
347.82  413.57  65.75
568.80  612.97  44.17
466.01  449.73  -16.28
670.42  535.85  -134.57
1188.00  1150.16  -37.84
467.57  478.94  11.37
361.86  396.09  34.23
629.40  402.09  -227.30
409.41  386.02  -23.40
500.59  519.84  19.25
444.38  443.53  -0.84
632.59  550.40  -82.19
539.90  496.44  -43.46
420.40  411.28  -9.12
478.62  513.04  34.42
362.15  416.73  54.58
416.08  454.62  38.54
541.58  639.78  98.21
404.77  405.36  0.59
485.78  442.73  -43.05
504.78  438.59  -66.18
629.11  592.55  -36.56
440.88  416.57  -24.32
716.50  743.97  27.47
549.32  513.61  -35.71
355.69  418.70  63.01
399.88  464.28  64.40
432.00  414.22  -17.78
411.23  445.20  33.97
697.33  528.11  -169.22
863.78  729.61  -134.17
573.04  502.65  -70.39
727.32  624.74  -102.58
475.92  550.68  74.76
941.37  913.09  -28.28
560.90  419.44  -141.46
584.33  631.64  47.31
421.24  460.25  39.01
451.80  449.50  -2.30
415.30  465.24  49.94
627.95  549.93  -78.03
805.63  671.00  -134.63
1765.48  1253.40  -512.08
437.78  436.78  -1.00
442.52  511.45  68.93
443.92  410.12  -33.80
451.44  446.67  -4.77
402.12  388.52  -13.60
411.00  397.12  -13.88
